region,year,age,deaths,rate,age_population_est
충청남도,2006,45 - 49세,39.0,48.6,80246.91358024691
충청남도,2006,50 - 54세,46.0,77.0,59740.25974025974
충청남도,2006,55 - 59세,29.0,58.7,49403.74787052811
충청남도,2006,60 - 64세,33.0,78.3,42145.5938697318
충청남도,2007,40 - 44세,38.0,47.3,80338.266384778
충청남도,2007,45 - 49세,58.0,68.4,84795.3216374269
충청남도,2007,50 - 54세,37.0,57.6,64236.1111111111
충청남도,2007,55 - 59세,48.0,94.3,50901.37857900318
충청남도,2007,60 - 64세,32.0,77.6,41237.113402061856
충청남도,2008,40 - 44세,37.0,45.0,82222.22222222222
충청남도,2008,45 - 49세,44.0,50.7,86785.00986193294
충청남도,2008,50 - 54세,51.0,73.6,69293.47826086957
충청남도,2008,55 - 59세,41.0,79.0,51898.73417721519
충청남도,2008,60 - 64세,31.0,73.7,42062.415196743554
충청남도,2009,40 - 44세,44.0,51.5,85436.89320388349
충청남도,2009,45 - 49세,66.0,75.3,87649.40239043825
충청남도,2009,50 - 54세,69.0,93.2,74034.3347639485
충청남도,2009,55 - 59세,36.0,67.6,53254.43786982249
충청남도,2009,60 - 64세,36.0,80.8,44554.455445544554
충청남도,2010,40 - 44세,49.0,56.0,87500.0
충청남도,2010,45 - 49세,52.0,59.4,87542.08754208754
충청남도,2010,50 - 54세,53.0,67.8,78171.09144542774
충청남도,2010,55 - 59세,53.0,93.5,56684.49197860963
충청남도,2010,60 - 64세,53.0,111.4,47576.30161579892
충청남도,2011,40 - 44세,50.0,55.1,90744.10163339383
충청남도,2011,45 - 49세,45.0,52.5,85714.28571428571
충청남도,2011,50 - 54세,65.0,78.1,83226.63252240718
충청남도,2011,55 - 59세,40.0,65.0,61538.46153846154
충청남도,2011,60 - 64세,49.0,98.0,50000.0
충청남도,2012,40 - 44세,35.0,39.0,89743.58974358975
충청남도,2012,45 - 49세,50.0,62.0,80645.16129032258
충청남도,2012,50 - 54세,48.0,57.3,83769.6335078534
충청남도,2012,55 - 59세,47.0,74.9,62750.33377837116
충청남도,2012,60 - 64세,44.0,89.7,49052.396878483836
충청남도,2013,40 - 44세,45.0,49.8,90361.44578313253
충청남도,2013,45 - 49세,53.0,64.4,82298.13664596273
충청남도,2013,50 - 54세,55.0,64.4,85403.72670807452
충청남도,2013,55 - 59세,51.0,75.8,67282.32189973615
충청남도,2013,60 - 64세,41.0,82.3,49817.73997569866
충청남도,2014,40 - 44세,51.0,56.6,90106.0070671378
충청남도,2014,45 - 49세,46.0,53.9,85343.22820037106
충청남도,2014,50 - 54세,41.0,47.6,86134.4537815126
충청남도,2014,55 - 59세,48.0,66.7,71964.0179910045
충청남도,2014,60 - 64세,37.0,72.3,51175.65698478562
충청남도,2015,40 - 44세,35.0,39.4,88832.48730964467
충청남도,2015,45 - 49세,44.0,50.6,86956.52173913043
충청남도,2015,50 - 54세,53.0,61.7,85899.51377633712
충청남도,2015,55 - 59세,51.0,66.9,76233.18385650223
충청남도,2015,60 - 64세,45.0,82.0,54878.04878048781
충청남도,2016,40 - 44세,38.0,44.0,86363.63636363637
충청남도,2016,45 - 49세,43.0,48.0,89583.33333333334
충청남도,2016,50 - 54세,41.0,48.7,84188.91170431211
충청남도,2016,55 - 59세,45.0,55.3,81374.321880651
충청남도,2016,60 - 64세,48.0,80.2,59850.37406483791
충청남도,2017,40 - 44세,46.0,54.3,84714.54880294659
충청남도,2017,45 - 49세,51.0,55.3,92224.2314647378
충청남도,2017,50 - 54세,42.0,50.8,82677.16535433072
충청남도,2017,55 - 59세,40.0,46.5,86021.50537634408
충청남도,2017,60 - 64세,40.0,62.1,64412.2383252818
충청남도,2018,40 - 44세,39.0,46.8,83333.33333333334
충청남도,2018,45 - 49세,61.0,65.6,92987.80487804879
충청남도,2018,50 - 54세,44.0,52.1,84452.97504798464
충청남도,2018,55 - 59세,62.0,70.3,88193.45661450925
충청남도,2018,60 - 64세,47.0,67.9,69219.44035346097
충청남도,2019,40 - 44세,40.0,49.0,81632.6530612245
충청남도,2019,45 - 49세,51.0,55.0,92727.27272727272
충청남도,2019,50 - 54세,55.0,63.0,87301.58730158731
충청남도,2019,55 - 59세,58.0,65.2,88957.05521472392
충청남도,2019,60 - 64세,62.0,83.9,73897.49702026222
충청남도,2020,40 - 44세,48.0,58.5,82051.28205128205
충청남도,2020,45 - 49세,50.0,54.7,91407.67824497257
충청남도,2020,50 - 54세,47.0,52.8,89015.15151515152
충청남도,2020,55 - 59세,68.0,76.7,88657.10560625815
충청남도,2020,60 - 64세,49.0,62.5,78400.0
충청남도,2021,40 - 44세,48.0,57.2,83916.08391608391
충청남도,2021,45 - 49세,44.0,49.6,88709.67741935483
충청남도,2021,50 - 54세,49.0,53.3,91932.45778611633
충청남도,2021,55 - 59세,44.0,50.7,86785.00986193294
충청남도,2021,60 - 64세,35.0,41.7,83932.85371702637
충청남도,2022,40 - 44세,45.0,52.4,85877.86259541985
충청남도,2022,45 - 49세,51.0,58.9,86587.43633276741
충청남도,2022,50 - 54세,53.0,56.1,94474.1532976827
충청남도,2022,55 - 59세,54.0,63.3,85308.05687203792
충청남도,2022,60 - 64세,45.0,50.6,88932.80632411067
충청남도,2023,40 - 44세,51.0,58.5,87179.48717948719
충청남도,2023,45 - 49세,40.0,47.1,84925.69002123142
충청남도,2023,50 - 54세,54.0,56.6,95406.36042402827
충청남도,2023,55 - 59세,41.0,47.1,87048.8322717622
충청남도,2023,60 - 64세,50.0,54.8,91240.87591240875
충청남도,2024,40 - 44세,45.0,52.2,86206.89655172413
충청남도,2024,45 - 49세,61.0,73.0,83561.64383561644
충청남도,2024,50 - 54세,52.0,54.5,95412.84403669725
충청남도,2024,55 - 59세,72.0,79.9,90112.64080100124
충청남도,2024,60 - 64세,60.0,65.1,92165.89861751153
충청북도,1996,40 - 44세,12.0,24.9,48192.77108433736
충청북도,1996,45 - 49세,14.0,40.6,34482.75862068965
충청북도,1996,50 - 54세,12.0,36.1,33240.997229916895
충청북도,1996,55 - 59세,10.0,29.5,33898.30508474576
충청북도,1996,60 - 64세,5.0,18.9,26455.02645502646
충청북도,1997,40 - 44세,15.0,28.7,52264.80836236934
충청북도,1997,45 - 49세,19.0,52.8,35984.84848484849
충청북도,1997,50 - 54세,7.0,22.1,31674.20814479638
충청북도,1997,55 - 59세,10.0,28.8,34722.22222222222
충청북도,1997,60 - 64세,10.0,35.0,28571.42857142857
충청북도,1998,40 - 44세,27.0,48.3,55900.62111801243
충청북도,1998,45 - 49세,21.0,55.5,37837.83783783784
충청북도,1998,50 - 54세,10.0,31.9,31347.962382445145
충청북도,1998,55 - 59세,19.0,54.0,35185.18518518518
충청북도,1998,60 - 64세,21.0,70.0,30000.0
충청북도,1999,40 - 44세,15.0,25.2,59523.80952380953
충청북도,1999,45 - 49세,26.0,65.4,39755.35168195718
충청북도,1999,50 - 54세,17.0,53.0,32075.471698113204
충청북도,1999,55 - 59세,21.0,61.2,34313.72549019608
충청북도,1999,60 - 64세,12.0,38.6,31088.082901554404
충청북도,2000,40 - 44세,28.0,44.8,62500.0
충청북도,2000,45 - 49세,13.0,30.1,43189.36877076412
충청북도,2000,50 - 54세,16.0,48.6,32921.81069958848
충청북도,2000,55 - 59세,13.0,39.3,33078.880407124685
충청북도,2000,60 - 64세,16.0,50.6,31620.553359683796
충청북도,2001,40 - 44세,29.0,44.4,65315.31531531531
충청북도,2001,45 - 49세,23.0,48.3,47619.04761904762
충청북도,2001,50 - 54세,29.0,86.3,33603.70799536501
충청북도,2001,55 - 59세,14.0,43.9,31890.660592255128
충청북도,2001,60 - 64세,15.0,47.4,31645.569620253165
충청북도,2002,40 - 44세,24.0,35.5,67605.6338028169
충청북도,2002,45 - 49세,31.0,60.2,51495.01661129567
충청북도,2002,50 - 54세,21.0,59.8,35117.05685618729
충청북도,2002,55 - 59세,14.0,45.8,30567.685589519657
충청북도,2002,60 - 64세,24.0,73.8,32520.325203252032
충청북도,2003,40 - 44세,48.0,71.1,67510.54852320676
충청북도,2003,45 - 49세,28.0,51.0,54901.96078431373
충청북도,2003,50 - 54세,34.0,92.1,36916.39522258415
충청북도,2003,55 - 59세,22.0,72.7,30261.348005502063
충청북도,2003,60 - 64세,25.0,75.6,33068.78306878307
충청북도,2004,40 - 44세,38.0,57.3,66317.62652705061
충청북도,2004,45 - 49세,37.0,63.2,58544.303797468354
충청북도,2004,50 - 54세,23.0,59.2,38851.351351351346
충청북도,2004,55 - 59세,22.0,70.7,31117.397454031114
충청북도,2004,60 - 64세,27.0,83.6,32296.650717703353
충청북도,2005,40 - 44세,31.0,47.2,65677.96610169491
충청북도,2005,45 - 49세,48.0,78.2,61381.07416879795
충청북도,2005,50 - 54세,31.0,73.3,42291.95088676672
충청북도,2005,55 - 59세,25.0,77.9,32092.426187419765
충청북도,2005,60 - 64세,32.0,102.1,31341.82174338884
충청북도,2006,40 - 44세,23.0,35.6,64606.74157303371
충청북도,2006,45 - 49세,34.0,52.7,64516.12903225806
충청북도,2006,50 - 54세,24.0,51.1,46966.731898238744
충청북도,2006,55 - 59세,25.0,75.8,32981.530343007915
충청북도,2006,60 - 64세,13.0,42.5,30588.23529411765
충청북도,2007,40 - 44세,22.0,34.8,63218.3908045977
충청북도,2007,45 - 49세,28.0,41.5,67469.87951807228
충청북도,2007,50 - 54세,34.0,66.5,51127.819548872176
충청북도,2007,55 - 59세,21.0,60.6,34653.46534653465
충청북도,2007,60 - 64세,24.0,80.8,29702.9702970297
충청북도,2008,40 - 44세,28.0,43.5,64367.816091954024
충청북도,2008,45 - 49세,43.0,63.3,67930.4897314376
충청북도,2008,50 - 54세,32.0,58.2,54982.8178694158
충청북도,2008,55 - 59세,26.0,70.6,36827.1954674221
충청북도,2008,60 - 64세,26.0,87.1,29850.74626865672
충청북도,2009,40 - 44세,38.0,56.8,66901.40845070423
충청북도,2009,45 - 49세,42.0,62.4,67307.69230769231
충청북도,2009,50 - 54세,42.0,71.1,59071.72995780591
충청북도,2009,55 - 59세,29.0,74.3,39030.95558546433
충청북도,2009,60 - 64세,29.0,93.7,30949.83991462113
충청북도,2010,40 - 44세,32.0,46.9,68230.27718550107
충청북도,2010,45 - 49세,36.0,53.7,67039.1061452514
충청북도,2010,50 - 54세,45.0,72.3,62240.66390041494
충청북도,2010,55 - 59세,31.0,72.5,42758.620689655174
충청북도,2010,60 - 64세,26.0,81.0,32098.765432098764
충청북도,2011,40 - 44세,44.0,63.8,68965.51724137932
충청북도,2011,45 - 49세,42.0,63.5,66141.73228346457
충청북도,2011,50 - 54세,56.0,85.1,65804.93537015276
충청북도,2011,55 - 59세,31.0,65.1,47619.04761904762
충청북도,2011,60 - 64세,31.0,93.5,33155.08021390374
충청북도,2012,40 - 44세,28.0,40.5,69135.8024691358
충청북도,2012,45 - 49세,35.0,54.1,64695.00924214417
충청북도,2012,50 - 54세,40.0,58.4,68493.1506849315
충청북도,2012,55 - 59세,40.0,77.5,51612.90322580645
충청북도,2012,60 - 64세,20.0,57.4,34843.20557491289
충청북도,2013,40 - 44세,39.0,56.7,68783.06878306878
충청북도,2013,45 - 49세,41.0,62.5,65600.0
충청북도,2013,50 - 54세,44.0,63.9,68857.58998435055
충청북도,2013,55 - 59세,38.0,68.5,55474.45255474452
충청북도,2013,60 - 64세,32.0,86.7,36908.88119953864
충청북도,2014,40 - 44세,37.0,54.6,67765.56776556777
충청북도,2014,45 - 49세,42.0,61.9,67851.37318255252
충청북도,2014,50 - 54세,47.0,68.8,68313.95348837209
충청북도,2014,55 - 59세,40.0,67.2,59523.80952380953
충청북도,2014,60 - 64세,28.0,71.5,39160.83916083916
충청북도,2015,40 - 44세,28.0,42.5,65882.35294117648
충청북도,2015,45 - 49세,31.0,44.9,69042.3162583519
충청북도,2015,50 - 54세,35.0,51.5,67961.1650485437
충청북도,2015,55 - 59세,44.0,70.0,62857.142857142855
충청북도,2015,60 - 64세,31.0,72.1,42995.83911234397
충청북도,2016,40 - 44세,35.0,54.9,63752.27686703097
충청북도,2016,45 - 49세,32.0,46.1,69414.31670281995
충청북도,2016,50 - 54세,37.0,55.2,67028.98550724637
충청북도,2016,55 - 59세,41.0,61.6,66558.44155844155
충청북도,2016,60 - 64세,34.0,70.7,48090.52333804809
충청북도,2017,40 - 44세,24.0,38.8,61855.67010309279
충청북도,2017,45 - 49세,31.0,44.5,69662.92134831462
충청북도,2017,50 - 54세,36.0,54.8,65693.43065693432
충청북도,2017,55 - 59세,34.0,48.8,69672.13114754099
충청북도,2017,60 - 64세,25.0,47.6,52521.008403361346
충청북도,2018,40 - 44세,39.0,65.3,59724.34915773354
충청북도,2018,45 - 49세,36.0,52.0,69230.76923076923
충청북도,2018,50 - 54세,45.0,67.6,66568.04733727811
충청북도,2018,55 - 59세,43.0,61.1,70376.43207855974
충청북도,2018,60 - 64세,24.0,42.4,56603.773584905655
충청북도,2019,40 - 44세,24.0,41.4,57971.014492753624
충청북도,2019,45 - 49세,32.0,46.8,68376.06837606838
충청북도,2019,50 - 54세,42.0,61.0,68852.45901639345
충청북도,2019,55 - 59세,48.0,68.7,69868.99563318778
충청북도,2019,60 - 64세,41.0,67.6,60650.88757396451
충청북도,2020,40 - 44세,25.0,43.2,57870.37037037037
충청북도,2020,45 - 49세,29.0,43.5,66666.66666666666
충청북도,2020,50 - 54세,28.0,40.0,70000.0
충청북도,2020,55 - 59세,36.0,51.7,69632.49516441005
충청북도,2020,60 - 64세,22.0,34.3,64139.9416909621
충청북도,2021,40 - 44세,28.0,47.9,58455.11482254697
충청북도,2021,45 - 49세,32.0,49.6,64516.12903225806
충청북도,2021,50 - 54세,37.0,52.5,70476.19047619049
충청북도,2021,55 - 59세,38.0,55.4,68592.05776173285
충청북도,2021,60 - 64세,21.0,30.9,67961.1650485437
충청북도,2022,40 - 44세,27.0,45.6,59210.526315789466
충청북도,2022,45 - 49세,21.0,33.5,62686.567164179105
충청북도,2022,50 - 54세,20.0,28.3,70671.3780918728
충청북도,2022,55 - 59세,41.0,61.0,67213.11475409835
충청북도,2022,60 - 64세,21.0,29.5,71186.44067796611
충청북도,2023,40 - 44세,25.0,41.8,59808.61244019139
충청북도,2023,45 - 49세,38.0,62.9,60413.3545310016
충청북도,2023,50 - 54세,42.0,59.7,70351.75879396984
충청북도,2023,55 - 59세,40.0,58.8,68027.21088435374
충청북도,2023,60 - 64세,38.0,52.9,71833.6483931947
충청북도,2024,40 - 44세,27.0,45.8,58951.96506550219
충청북도,2024,45 - 49세,36.0,61.4,58631.92182410424
충청북도,2024,50 - 54세,37.0,53.4,69288.38951310862
충청북도,2024,55 - 59세,41.0,58.4,70205.4794520548
충청북도,2024,60 - 64세,44.0,61.7,71312.8038897893
