year,코드,시도,시군구,지역,CHS_No,아토피피부염의사진단률_청소년,알레르기비염의사진단률_청소년,천식의사진단률_청소년,주관적 건강인지율_남성노인_조율,주관적 건강인지율_남성노인_표준화,주관적 건강인지율_여성노인_조율,주관적 건강인지율_여성노인_표준화,노인학대_신고접수 건수,노인인구 천명당 노인학대 신고접수 비율,노인교통사고_사고건수,노인교통사고_사망자수,노인교통사고_부상자수,노인교통사고_중상자수,노인운전자교통사고_사고건수,노인운전자교통사고_사망자수,노인운전자교통사고_부상자수,노인운전자교통사고_중상자수,의사수,치과의사수,한의사수,사회복지사수,보건소인력_의사,보건소인력_치과의사,보건소인력_한의사,노인장기요양시설_의사,노인장기요양시설_간호사,노인장기요양시설_간호조무사,노인장기요양시설_치과위생사,노인장기요양시설_물리작업치료사,노인장기요양시설_요양보호사,노인장기요양시설_영양사,노인장기요양시설_사회복지사,인구천명당의료기관종사의사수,정신건강의학과전문의,노인장기요양_기관수,노인장기요양_정원,노인장기요양_시설_기관수,노인장기요양_시설_정원,노인장기요양_재가_기관수,노인장기요양_재가_정원,의원_정신건강의학과,응급실_지역응급의료기관,응급실_응급의료기관외응급실운영기관,병상수_계,일반입원실_병상수,정신과폐쇄_병상수,중환자실_병상수,격리병실_병상수,무균치료_병상수,병원급이상_분만실병상수,병원급이상_신생아실_병상수,병원급이상_수술실_병상수,병원급이상_회복실_병상수,병원급이상_응급실_병상수,병원급이상_인공신장실_병상수,병원급이상_물리치료실_병상수,의료기관진료실인원_전체,의료기관진료비_전체,의료기관진료실인원_입원,의료기관진료비_입원,의료기관진료실인원_외래,의료기관진료비_외래,구강보건_노인의치 보철사업 실적,구강보건_노인의치 보철사업_수혜자수,노인인구수,고령인구비율,독거노인비율,인구밀도,총가구수_65세이상,일인가구수_65세이상,일인가구율_65세이상가구,독거노인가구비율,국민기초생활수급자수,재정자주도,재정자립도,일반회계중사회복지예산비중,실업률,국민연금_지역가입자_소득신고자수,교원1인당학생수,노인천명당노인여가복지시설수,인구십만명당사회복지시설수,구조구급대원1인당담당주민수,소방공무원1인당담당주민수,미세먼지연간환경기준초과지역인구밀도,기초생활수급자수율,근력운동실천율_노인_조율,근력운동실천율_노인_표준화율,가구소득(월300만원이상비율),"실업률(지역사회건강조사,2017)",주민1인당생활폐기물배출량,인구천명당의료기관병상수,보건및사회복지사업종사자비율,보건업및사회복지서비스업종사자수,보건및사회복지사업체비율,보건업및사회복지서비스업사업체수,아토피피부염의사진단율_청소년,알레르기비염의사진단율_청소년,천식의사진단율_청소년,저작불편호소율(65세이상)_조율,저작불편호소율(65세이상)_표준화율,일반입원실병상수,정신과폐쇄병상수,중환자실병상수,격리병실병상수,무균치료실병상수,특수진료실_분만실 병상수,특수진료실_신생아실 병상수,특수진료실_수술실 병상수,특수진료실_회복실 병상수,특수진료실_응급실 병상수,특수진료실_인공신장실 병상수,특수진료실_물리치료실 병상수,1인가구수,1인가구수_20-44세,1인가구수_45-64세,1인가구수_65세이상,1인가구율_전체,1인가구율_20-44세가구,1인가구율_45-64세가구,1인가구율_65세이상가구,국민기초생활보장수급자,보건업및사회복지사업체수,인구10만명당사회복지시설수,국민기초생활수급자수율,노인장기요양시설의사,노인장기요양시설간호사,노인장기요양시설간호조무사,노인장기요양시설물리-작업치료사,노인장기요양시설-치과위생사,노인장기요양시설요양보호사,노인장기요양시설영양사,노인장기요양시설사회복지사,일인가구_65세이상,일인가구율_65세이상,아토피피부염 의사진단율_청소년,알레르기비염 의사진단율_청소년,천식 의사진단율_청소년,노인학대 신고접수 건수,노인천명당 노인학대 신고접수 비율,노인운전자 교통사고_사고건수,노인운전자 교통사고_사망자수,노인운전자 교통사고_부상자수,노인운전자 교통사고_중상자수,사회적거리두기또는생활속거리두기실천율건강_조율,사회적거리두기또는생활속거리두기실천율건_표준화율,의사 수,치과의사 수,한의사 수,사회복지사 사,노인장기요양시설_물리-작업치료사,인구천명당 의료기관 종사 의사수,응급실_응급의료기관외 응급실 운영기관,무균치료실_병상수,특수진료실_분만실병상수,특수진료실_신생아실병상수,특수진료실_수술실병상수,특수진료실_회복실병상수,특수진료실_응급실병상수,특수진료실_인공신장실병상수,특수진료실_물리치료실병상수,인구 천명당 의료기관병상수,의료기관진료실인원 _입원,총가구수_65세 이상,1인가구수_65세 이상,1인가구율_65세 이상 가구,일반회계 중 사회복지 예산 비중,보건 및 사회복지 사업체 종사자 비율,보건 및 사회복지 사업체 종사자 수,보건 및 사회복지 사업체 비율,보건 및 사회복지 사업체 수,구조구급대원 1인당 담당 주민수,소방공무원 1인당 담당주민수,주민1인당 생활폐기물 배출량,저작불편 호소율(65세 이상)_조율,저작불편 호소율(65세 이상)_표준화율,사회적 거리두기 실천율_조율,사회적 거리두기 실천율_표준화율,소방공무원 1인당 담당 주민수,사회복지사 수,인구천명당 의료기관 병상수,1인가구율_20-44세 가구,1인가구율_45-64세 가구,인구10만명당 사회복지시설수,1인당 생활권 도시림 면적,1인당 도시림 면적,국민기초생활보장수급자수율
2020,22,대구광역시,대구광역시,대구광역시,C  ,,,,41.167,41.682,29.697,30.784,,,2006.0,54.0,2133.0,705.0,,,,,,,,,19.0,3.0,10.0,124.0,172.0,602.0,1.0,,21827.0,59.0,1448.0,,196,1353,17474,260.0,8357.0,1093.0,9117.0,67,10.0,,39361.0,34984.0,3474.0,558.0,329.0,,,,,,,,,3060135.0,5416037334.0,,2121293587.0,3037310.0,3294743747.0,,,400494,16.6,20.83901382,2737.272528,,,,8.465981481,,66.5,50.5,,3.9,173051,14.86,2.7,,,,,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,304543.0,115223.0,103104.0,,30.61281213,40.33641981,22.17371388,,131374.0,,,,,,,,,,,,,,21.1,33.9,6.8,850.0,2.1,1952.0,26.0,2884.0,490.0,95.1,94.9,6013.0,1338.0,1172.0,224.0,111.0,3.5,3.0,16.0,93.0,401.0,450.0,681.0,424.0,1026.0,7792.0,16.3,389071.0,232265.0,83459.0,35.93266312,47.5,11.1,112173.0,2.7,7532.0,3401.3,891.0,1.3,,,,,,,,,,,,,
2020,23,인천광역시,인천광역시,인천광역시,D  ,,,,39.664,40.09,26.004,26.452,,,1032.0,30.0,1066.0,366.0,,,,,,,,,18.0,13.0,12.0,144.0,221.0,906.0,0.0,,29511.0,62.0,1815.0,,173,1575,22885,429.0,15565.0,1146.0,7320.0,51,8.0,,35078.0,31007.0,3227.0,578.0,253.0,,,,,,,,,3326141.0,4863580355.0,,1915695519.0,3301429.0,2947884836.0,,,411483,14.0,18.5421998,2762.632715,,,,6.650801953,,72.1,59.8,,4.6,219846,14.78,2.5,,,,,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,324841.0,129458.0,116575.0,,28.09719317,35.07405872,21.13416547,,142628.0,,,,,,,,,,,,,,23.7,34.5,5.4,878.0,2.1,963.0,12.0,1283.0,258.0,95.3,95.0,5130.0,1322.0,1034.0,245.0,176.0,2.5,2.0,13.0,98.0,347.0,385.0,602.0,414.0,1271.0,7749.0,11.9,387767.0,223843.0,76298.0,34.08549742,47.4,10.4,125916.0,2.6,8011.0,3541.3,926.0,1.1,,,,,,,,,,,,,
2020,24,광주광역시,광주광역시,광주광역시,E  ,,,,44.85,45.486,32.029,33.135,,,1044.0,19.0,1126.0,278.0,,,,,,,,,11.0,4.0,5.0,36.0,123.0,272.0,1.0,,16888.0,22.0,940.0,,119,863,8995,94.0,3669.0,769.0,5326.0,42,14.0,,39793.0,37672.0,1604.0,410.0,104.0,,,,,,,,,1964088.0,3424237910.0,,1629173274.0,1937107.0,1795064636.0,,,205666,14.2,20.53037449,2893.593824,,,,7.046529054,,66.6,45.3,,3.9,104814,16.04,4.6,,,,,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,193948.0,88474.0,60489.0,,31.90613751,42.59639967,22.36870327,,84762.0,,,,,,,,,,,,,,25.5,34.0,5.7,457.0,2.2,1000.0,6.0,1569.0,153.0,97.2,97.0,3676.0,1030.0,718.0,179.0,53.0,3.7,5.0,3.0,53.0,176.0,425.0,425.0,401.0,843.0,6173.0,27.4,357955.0,118166.0,42224.0,35.7327827,52.5,12.2,81697.0,3.1,5220.0,3671.0,948.0,0.9,,,,,,,,,,,,,
2020,25,대전광역시,대전광역시,대전광역시,F  ,,,,37.09,38.473,25.067,27.478,,,1096.0,27.0,1202.0,399.0,,,,,,,,,7.0,0.0,1.0,87.0,138.0,428.0,0.0,,16209.0,47.0,899.0,,130,827,11257,136.0,6380.0,691.0,4877.0,59,5.0,,24003.0,21884.0,1635.0,399.0,66.0,,,,,,,,,2000875.0,3112574247.0,,1212742752.0,1984572.0,1899831495.0,,,210784,14.4,19.7424852,2712.583,,,,6.592755478,,67.7,46.0,,4.4,101236,15.81,2.7,,,,,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,228842.0,118198.0,61180.0,,35.01096311,50.36667732,22.67462762,,66775.0,,,,,,,,,,,,,,22.2,35.4,6.0,616.0,2.9,1019.0,13.0,1486.0,271.0,97.3,97.2,3680.0,866.0,756.0,135.0,86.0,3.6,1.0,19.0,82.0,313.0,273.0,369.0,239.0,805.0,5368.0,16.4,244518.0,118758.0,41614.0,35.04100776,51.1,10.6,73513.0,3.1,5078.0,3357.5,934.0,1.0,,,,,,,,,,,,,
2020,26,울산광역시,울산광역시,울산광역시,G  ,,,,39.377,40.446,25.85,26.361,,,550.0,16.0,585.0,224.0,,,,,,,,,9.0,3.0,4.0,33.0,53.0,184.0,0.0,,7121.0,19.0,408.0,,59,327,5065,50.0,2191.0,277.0,2874.0,17,5.0,,15345.0,13887.0,1241.0,179.0,31.0,,,,,,,,,1256530.0,1857080308.0,,761020169.0,1246870.0,1096060139.0,,,143367,12.6,19.10272238,1069.609077,,,,6.167034838,,72.2,56.2,,4.2,78029,13.71,3.7,,,,,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,122848.0,47921.0,46929.0,,27.52546235,34.48496711,21.14633322,,33232.0,,,,,,,,,,,,,,21.2,35.7,6.0,448.0,3.1,498.0,11.0,669.0,183.0,92.2,92.0,1762.0,511.0,415.0,85.0,37.0,2.4,6.0,7.0,46.0,284.0,133.0,195.0,169.0,381.0,2452.0,13.5,161527.0,82543.0,27387.0,33.1790703,42.7,7.7,41598.0,2.6,3052.0,3209.1,887.0,1.2,,,,,,,,,,,,,
2020,29,세종특별자치시,세종특별자치시,세종특별자치시,Q  ,,,,42.261,45.042,20.599,20.576,,,111.0,2.0,120.0,59.0,,,,,,,,,0.0,2.0,2.0,11.0,11.0,39.0,0.0,,1569.0,4.0,103.0,,17,82,1461,15.0,586.0,67.0,875.0,9,1.0,,1991.0,1848.0,108.0,26.0,7.0,,,,,,,,,446471.0,289669563.0,,47662689.0,444702.0,242006874.0,,,34881,9.8,16.1692612,765.3722063,,,,4.054462065,,70.8,64.8,,2.8,21501,13.9,9.5,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,43577.0,25909.0,10698.0,,30.37036505,38.43266977,20.20205835,,7107.0,,,,,,,,,,,,,,24.0,35.4,6.2,,,69.0,1.0,101.0,27.0,97.2,97.2,441.0,127.0,119.0,9.0,8.0,1.9,0.0,2.0,11.0,44.0,26.0,70.0,36.0,64.0,1002.0,5.6,19633.0,17388.0,5640.0,32.43616287,38.0,8.3,11601.0,3.3,954.0,2801.8,702.0,1.1,,,,,,,,,,,,,
2020,31,경기도,경기도,경기도,H  ,,,,43.869,44.219,31.329,32.537,,,7047.0,234.0,7602.0,2364.0,,,,,,,,,91.0,25.0,34.0,612.0,899.0,3949.0,0.0,,108587.0,230.0,7127.0,,798,6068,99172,1924.0,66509.0,4144.0,32663.0,264,29.0,,139190.0,123287.0,13200.0,2065.0,576.0,,,,,,,,,14751607.0,19274126558.0,,6934838222.0,14660417.0,12339288336.0,,,1775315,13.2,16.71934276,1316.984817,,,,5.821810671,,75.5,64.8,,4.0,991754,15.81,3.7,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406010.0,618828.0,481451.0,,27.40254796,35.09079929,20.0825994,,590237.0,,,,,,,,,,,,,,24.1,37.8,6.6,2592.0,1.5,6257.0,109.0,9147.0,1639.0,95.9,95.8,22173.0,5983.0,4674.0,949.0,777.0,2.4,25.0,62.0,470.0,1549.0,1823.0,2518.0,1831.0,5187.0,29936.0,10.4,1503503.0,927887.0,296821.0,31.98891675,45.3,8.3,486652.0,2.5,37112.0,5099.5,1288.0,1.1,,,,,,,,,,,,,
2020,32,강원도,강원도,강원도,I  ,,,,39.82,40.117,28.44,30.44,,,1397.0,41.0,1596.0,591.0,,,,,,,,,53.0,22.0,21.0,128.0,218.0,548.0,0.0,,14830.0,69.0,1185.0,,97,874,15634,330.0,11089.0,544.0,4545.0,21,15.0,,17216.0,14771.0,1829.0,443.0,169.0,,,,,,,,,1768163.0,2496095878.0,,876195499.0,1755201.0,1619900379.0,,,319691,20.7,21.97246716,91.67377014,,,,10.62630193,,76.1,28.8,,3.9,109896,13.87,7.2,,,,,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,231371.0,76894.0,79250.0,,34.24729857,43.25549736,26.99250681,,78554.0,,,,,,,,,,,,,,22.6,31.9,5.7,1597.0,5.0,1322.0,24.0,1963.0,471.0,95.9,95.6,2793.0,695.0,543.0,102.0,114.0,2.6,4.0,4.0,62.0,165.0,232.0,317.0,389.0,610.0,4311.0,11.2,197451.0,184564.0,70244.0,38.05942654,30.6,10.3,72625.0,2.5,4922.0,1185.0,385.0,1.5,,,,,,,,,,,,,
2020,33,충청북도,충청북도,충청북도,J  ,,,,43.403,44.784,27.043,28.627,,,1647.0,80.0,1794.0,739.0,,,,,,,,,26.0,17.0,16.0,120.0,120.0,627.0,1.0,,15462.0,44.0,1192.0,,115,947,16823,304.0,10019.0,643.0,6804.0,29,10.0,,21503.0,17902.0,3165.0,311.0,121.0,,,,,,,,,1838758.0,2456304727.0,,806273524.0,1826501.0,1650031203.0,,,288148,18.0,21.52227328,216.1261994,,,,9.134480839,,73.5,34.8,,3.2,116284,15.34,10.1,,,,,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,236208.0,94885.0,74713.0,,34.11496461,44.5488307,25.14285522,,69262.0,,,,,,,,,,,,,,22.3,32.1,7.1,978.0,3.4,1360.0,40.0,2066.0,502.0,96.2,95.9,2541.0,662.0,629.0,128.0,100.0,2.4,5.0,4.0,62.0,201.0,202.0,325.0,337.0,781.0,6190.0,13.4,194984.0,164062.0,62016.0,37.80034377,37.1,8.5,68407.0,2.6,5041.0,1835.8,636.0,1.4,,,,,,,,,,,,,
2020,34,충청남도,충청남도,충청남도,K  ,,,,38.035,38.865,23.686,25.531,,,1869.0,133.0,2002.0,913.0,,,,,,,,,44.0,35.0,28.0,147.0,140.0,772.0,0.0,,23161.0,78.0,1647.0,,127,1290,19056,318.0,11342.0,972.0,7714.0,30,8.0,,28740.0,24885.0,3364.0,346.0,145.0,,,,,,,,,2468993.0,3162787816.0,,1077921773.0,2449849.0,2084866043.0,,,405188,19.1,20.84735974,257.2138889,,,,9.467486791,,73.7,38.3,,3.5,156028,15.86,10.4,,,,,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,304973.0,121376.0,93720.0,,33.57538819,42.4250686,25.34192125,,75720.0,,,,,,,,,,,,,,21.3,33.7,7.6,528.0,1.2,1408.0,75.0,1988.0,592.0,97.1,97.0,3244.0,933.0,836.0,175.0,121.0,2.4,4.0,0.0,92.0,280.0,270.0,448.0,357.0,912.0,7738.0,13.6,247915.0,230733.0,84471.0,36.60984775,33.9,8.7,92466.0,2.7,6777.0,1741.4,567.0,1.3,,,,,,,,,,,,,
2020,35,전라북도,전라북도,전라북도,L  ,,,,40.294,41.19,26.734,28.323,,,1624.0,110.0,1792.0,761.0,,,,,,,,,59.0,32.0,34.0,118.0,150.0,683.0,0.0,,20992.0,65.0,1688.0,,132,1347,18706,241.0,8465.0,1106.0,10241.0,49,9.0,,39878.0,36613.0,2485.0,365.0,401.0,,,,,,,,,1987766.0,3753571982.0,,1569674440.0,1967402.0,2183897542.0,,,386203,21.4,22.46305699,223.5614278,,,,11.48171922,,71.8,30.1,,2.5,129695,13.66,12.9,,,,,6.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,255269.0,84994.0,79724.0,,33.28206995,42.09082355,24.43437805,,115182.0,,,,,,,,,,,,,,23.3,30.6,6.4,648.0,1.7,1261.0,57.0,1839.0,438.0,96.7,96.4,3682.0,929.0,941.0,187.0,115.0,3.1,2.0,14.0,82.0,266.0,305.0,427.0,435.0,979.0,9511.0,22.1,309504.0,223359.0,86753.0,38.84016315,35.1,12.0,95486.0,2.9,6655.0,1802.3,575.0,1.2,,,,,,,,,,,,,
2020,36,전라남도,전라남도,전라남도,M  ,,,,39.898,40.925,25.9,28.454,,,2574.0,139.0,2978.0,1024.0,,,,,,,,,54.0,33.0,35.0,166.0,131.0,644.0,6.0,,21675.0,60.0,1638.0,,123,1303,16269,313.0,9621.0,990.0,6648.0,20,33.0,,40851.0,36641.0,3693.0,377.0,128.0,,,,,,,,,2053616.0,3489414581.0,,1425843935.0,2032526.0,2063570646.0,,,435880,23.5,24.11535285,149.9461544,,,,13.80321936,,71.6,28.1,,2.4,143781,11.69,15.5,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,256633.0,66420.0,82452.0,,33.35259311,36.7489211,25.44445713,,92666.0,,,,,,,,,,,,,,22.0,26.4,5.2,835.0,1.9,1950.0,82.0,2961.0,663.0,96.5,96.5,3140.0,782.0,818.0,215.0,115.0,2.6,13.0,12.0,43.0,156.0,309.0,405.0,534.0,1042.0,10885.0,22.1,309735.0,253871.0,105114.0,41.40449283,26.6,10.7,90452.0,2.7,6100.0,1615.7,462.0,1.4,,,,,,,,,,,,,
2020,37,경상북도,경상북도,경상북도,N  ,,,,39.838,40.457,27.037,27.74,,,3016.0,184.0,3296.0,1381.0,,,,,,,,,60.0,40.0,32.0,192.0,202.0,880.0,0.0,,30316.0,106.0,2176.0,,172,1766,26628,414.0,14642.0,1352.0,11986.0,28,22.0,,43676.0,36455.0,6560.0,488.0,173.0,,,,,,,,,2823737.0,3872513966.0,,1393691076.0,2798258.0,2478822890.0,,,573715,21.7,23.02083787,138.6685886,,,,11.66918032,,73.9,32.1,,4.0,199818,14.7,10.3,,,,,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,388791.0,126122.0,124751.0,,33.83465024,42.42732099,25.40313795,,125106.0,,,,,,,,,,,,,,23.3,30.2,5.8,1552.0,2.7,2469.0,105.0,3479.0,983.0,91.9,91.4,3655.0,958.0,1050.0,241.0,169.0,2.1,8.0,0.0,98.0,374.0,360.0,545.0,538.0,1071.0,8756.0,16.5,285028.0,337448.0,132074.0,39.13906735,33.4,9.5,116416.0,2.5,8146.0,1724.0,518.0,1.4,,,,,,,,,,,,,
2020,38,경상남도,경상남도,경상남도,O  ,,,,38.8,39.358,26.64,28.348,,,2477.0,112.0,2660.0,1315.0,,,,,,,,,40.0,35.0,31.0,142.0,179.0,674.0,1.0,,32570.0,96.0,2005.0,,244,1629,21167,242.0,10921.0,1387.0,10246.0,52,29.0,,64261.0,54725.0,8797.0,521.0,208.0,,,,,,,,,3653492.0,5788504889.0,,2427033258.0,3619338.0,3361471631.0,,,580258,17.4,22.87310128,316.8919075,,,,9.83020468,,71.4,40.0,,4.0,256191,13.71,8.9,,,,,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,417737.0,131283.0,151223.0,,30.75417267,34.89647986,23.92969664,,137605.0,,,,,,,,,,,,,,21.3,31.8,5.2,1218.0,2.1,1859.0,74.0,2581.0,894.0,94.2,93.9,5619.0,1406.0,1291.0,295.0,138.0,2.5,12.0,10.0,119.0,483.0,508.0,639.0,712.0,1693.0,11288.0,19.2,507181.0,339248.0,132723.0,39.12270669,36.4,9.5,142572.0,2.5,9860.0,2240.3,696.0,1.4,,,,,,,,,,,,,
2020,39,제주특별자치도,제주특별자치도,제주특별자치도,P  ,,,,41.33,41.817,33.08,34.97,,,624.0,27.0,660.0,225.0,,,,,,,,,9.0,9.0,8.0,47.0,108.0,162.0,0.0,,3943.0,35.0,318.0,,39,212,5304,66.0,3831.0,146.0,1473.0,17,1.0,,4914.0,4325.0,368.0,169.0,46.0,,,,,,,,,778540.0,1029281798.0,,314841713.0,773510.0,714440085.0,,,106154,15.7,17.12888822,364.6259265,,,,6.911901105,,70.3,40.1,,2.5,60954,15.86,3.1,,,,,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,81855.0,30365.0,32672.0,,30.87414661,37.09291246,26.36688644,,28671.0,,,,,,,,,,,,,,23.0,33.7,3.7,591.0,5.6,548.0,16.0,768.0,177.0,92.7,93.2,1185.0,285.0,244.0,42.0,59.0,2.5,0.0,6.0,22.0,60.0,100.0,181.0,136.0,306.0,2235.0,7.3,86590.0,56595.0,18183.0,32.12827988,28.0,8.9,28335.0,2.3,2130.0,2013.8,628.0,2.0,,,,,,,,,,,,,
2021,00000,전국,전국,전국,   ,,,,,,,,,,,,,,,,,,,,,,669.0,297.0,253.0,2349.0,3645.0,14196.0,12.0,,507473.0,1147.0,33736.0,,3904,26547,383150,5988.0,220250.0,20559.0,162900.0,1407,238.0,112.0,722671.0,637471.0,60891.0,11065.0,6042.0,,,,,,,,,49140278.0,105224765341.0,7386732.0,39733705853.0,48883674.0,65491059488.0,,,8851033,17.1,,,,,,8.50613,,70.8,48.7,36.790526524378315,3.7,3742040,14.83,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,6783.0,8917.0,13567.0,8862.0,27807.0,160161.0,7165788.0,3057535.0,2229767.0,,33.40933,,,,2353390.0,,,4.56,,,,,,,,,,,,,,,,,,,,,,109937.0,27491.0,22542.0,,2723.0,3.1,,413.0,,,,,,,,,,5015574.0,1824434.0,36.37538,,9.5,2357153.0,2.7,162288.0,2803.9,,,,,,,806.0,4235.0,14.0,43.85729,23.71141,,,,
2021,11000,서울특별시,서울특별시,서울특별시,A  ,,,,,,,,,,,,,,,,,,,,,,149.0,20.0,22.0,224.0,562.0,1524.0,2.0,,87312.0,86.0,4320.0,,1037,3621,31524,511.0,15834.0,3110.0,15690.0,486,19.0,17.0,91765.0,83826.0,3419.0,2660.0,1322.0,,,,,,,,,14331677.0,26103457522.0,1760781.0,9806257507.0,14259266.0,16297200016.0,,,1597447,16.8,,,,,,7.05209,,82.6,80.6,42.83091165660426,4.8,698445,15.67,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,420.0,1140.0,2293.0,4118.0,1363.0,4822.0,25084.0,1489893.0,825856.0,367966.0,,36.81658,,,,402632.0,,,4.23,,,,,,,,,,,,,,,,,,,,,,32045.0,7457.0,5215.0,,252.0,4.7,,215.0,,,,,,,,,,887775.0,285384.0,32.14598,,7.8,450396.0,2.7,31866.0,4418.9,,,29.0,27.5,98.3,98.2,1287.0,554.0,9.6,53.83315,22.80247,,,,
2021,21000,부산광역시,부산광역시,부산광역시,B  ,,,,,,,,,,,,,,,,,,,,,,28.0,4.0,5.0,78.0,122.0,480.0,2.0,,35638.0,56.0,1980.0,,307,1410,16425,119.0,6789.0,1291.0,9636.0,125,19.0,7.0,70710.0,63398.0,5483.0,860.0,554.0,,,,,,,,,3949789.0,8411893053.0,606296.0,3594706265.0,3911088.0,4817186788.0,,,681885,20.4,,,,,,10.35012,,62.2,49.8,47.88927600618035,3.4,223547,16.56,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,169.0,535.0,665.0,927.0,557.0,2255.0,10916.0,487362.0,185921.0,150019.0,,34.04876,,,,217335.0,,,6.49,,,,,,,,,,,,,,,,,,,,,,8219.0,1783.0,1776.0,,134.0,3.5,,26.0,,,,,,,,,,399229.0,148148.0,37.10853,,11.4,176077.0,2.6,10292.0,3545.4,,,34.2,33.5,97.4,97.1,923.0,380.0,21.1,44.76529,24.45804,,,,
2021,22000,대구광역시,대구광역시,대구광역시,C  ,,,,,,,,,,,,,,,,,,,,,,21.0,2.0,6.0,131.0,175.0,639.0,0.0,,24228.0,60.0,1620.0,,196,1382,19156,266.0,9079.0,1116.0,10077.0,71,10.0,3.0,39753.0,34580.0,3292.0,584.0,642.0,,,,,,,,,3133764.0,6134514605.0,419906.0,2394454895.0,3109415.0,3740059710.0,,,417060,17.5,,,,,,9.1272,,64.4,48.9,43.01524177742117,3.7,165495,14.5,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,390.0,491.0,760.0,450.0,1315.0,8070.0,326866.0,125171.0,108299.0,,32.6562,,,,144092.0,,,6.04,,,,,,,,,,,,,,,,,,,,,,6083.0,1367.0,1211.0,,126.0,3.6,,12.0,,,,,,,,,,245706.0,91357.0,37.18143,,11.8,118579.0,2.7,7663.0,3232.3,,,32.4,31.0,97.2,97.1,857.0,232.0,16.7,43.06189,23.42198,,,,
2021,23000,인천광역시,인천광역시,인천광역시,D  ,,,,,,,,,,,,,,,,,,,,,,17.0,12.0,11.0,153.0,230.0,993.0,0.0,,32672.0,59.0,2034.0,,171,1643,25267,467.0,17453.0,1176.0,7814.0,52,9.0,3.0,36249.0,31672.0,3059.0,610.0,495.0,,,,,,,,,3399528.0,5353527570.0,404926.0,2051113221.0,3373409.0,3302414349.0,,,435431,14.8,,,,,,7.16875,,68.4,56.1,46.30260727448437,4.0,220980,14.56,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,362.0,395.0,608.0,437.0,1701.0,8043.0,355657.0,144533.0,124234.0,,30.0485,,,,159186.0,,,5.4,,,,,,,,,,,,,,,,,,,,,,5208.0,1327.0,1086.0,,188.0,2.6,,14.0,,,,,,,,,,239827.0,84850.0,35.37967,,11.1,135496.0,2.7,8230.0,3240.0,,,34.3,34.3,97.2,97.0,896.0,262.0,12.3,37.46931,22.35132,,,,
2021,24000,광주광역시,광주광역시,광주광역시,E  ,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,5.0,37.0,140.0,296.0,0.0,,19360.0,23.0,1023.0,,114,843,9653,97.0,3731.0,746.0,5922.0,43,14.0,5.0,39187.0,36914.0,1420.0,408.0,160.0,,,,,,,,,1985924.0,3696526458.0,359555.0,1708367550.0,1960110.0,1988158907.0,,,213291,14.8,,,,,,7.61662,,64.3,44.5,47.27693457887939,3.6,102060,15.59,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,176.0,421.0,427.0,393.0,926.0,6239.0,212385.0,97048.0,66310.0,,34.49528,,,,91548.0,,,6.35,,,,,,,,,,,,,,,,,,,,,,3659.0,1037.0,686.0,,55.0,3.7,,3.0,,,,,,,,,,125265.0,46895.0,37.43663,,12.9,87414.0,3.1,5316.0,3649.6,,,37.2,36.1,96.2,95.8,919.0,184.0,27.2,45.42574,24.15885,,,,
2021,25000,대전광역시,대전광역시,대전광역시,F  ,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,1.0,89.0,155.0,442.0,0.0,,17056.0,50.0,952.0,,132,840,12220,144.0,6634.0,696.0,5586.0,61,5.0,1.0,23749.0,21280.0,1743.0,433.0,78.0,,,,,,,,,2011528.0,3357545078.0,248422.0,1270995835.0,1995971.0,2086549242.0,,,221207,15.2,,,,,,7.2281,,65.3,45.1,42.87077084449676,3.3,98483,15.31,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,326.0,278.0,371.0,232.0,919.0,5365.0,240932.0,125036.0,64904.0,,37.64063,,,,72908.0,,,5.02,,,,,,,,,,,,,,,,,,,,,,3722.0,852.0,774.0,,81.0,3.7,,19.0,,,,,,,,,,126781.0,46266.0,36.49285,,10.7,73371.0,3.1,5141.0,3330.9,,,29.4,27.8,98.9,98.8,891.0,142.0,16.4,52.3091,24.0883,,,,
